DS_0,DS_1,DS_2,DS_3,DS_4,DS_5,DS_6,DS_7,DS_8,DS_9,DS_10,DS_11,DS_12,DS_13,DS_14,DS_15,DS_16,DS_17,DS_18,DS_19
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->ProkVir,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok
,,,,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok,Euk&EukVir->ProkVir,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->ProkVir
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->ProkVir,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok
,,,,Euk&EukVir->Prok,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Plas,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok,Euk&EukVir->Prok
